Date;Flow
1967-07-14;1512.48
1967-07-15;1439.79
1967-07-16;1404.04
1967-07-17;1368.68
1967-07-18;1174.25
1967-07-19;1164.87
1967-07-20;1240.82
1967-07-21;1608.23
1967-07-22;1619.03
1967-07-23;1533.53
1967-07-24;1689.99
1967-07-25;1785.27
1967-07-26;1803.73
1967-07-27;1803.73
1967-07-28;1724.23
1967-07-29;1592.09
1967-07-30;1502.0
1967-07-31;1388.83
1967-08-01;1289.34
1967-08-02;1193.11
1967-08-03;1109.3
1967-08-04;1028.19
1967-08-05;958.358
1967-08-06;899.03
1967-08-07;886.534
1967-08-08;837.316
1967-08-09;833.271
1967-08-10;853.585
1967-08-11;869.991
1967-08-12;958.358
1967-08-13;1054.92
1967-08-14;1146.22
1967-08-15;1240.82
1967-08-16;1299.15
1967-08-17;1455.23
1967-08-18;1544.11
1967-08-19;1712.12
1967-08-20;2134.93
1967-08-21;2458.87
1967-08-22;2669.93
1967-08-23;2785.14
1967-08-24;2799.67
1967-08-25;2777.89
1967-08-26;2821.52
1967-08-27;2836.12
1967-08-28;2991.12
1967-08-29;3058.49
1967-08-30;3035.97
1967-08-31;2902.17
1967-09-01;2655.66
1967-09-02;2479.68
1967-09-03;2288.01
1967-09-04;2220.96
1967-09-05;2141.5
1967-09-06;2174.48
1967-09-07;2308.27
1967-09-08;2315.04
1967-09-09;2328.59
1967-09-10;2321.81
1967-09-11;2308.27
1967-09-12;2294.76
1967-09-13;2076.12
1967-09-14;1916.0
1967-09-15;1853.32
1967-09-16;1791.41
1967-09-17;1809.9
1967-09-18;1853.32
1967-09-19;1884.56
1967-09-20;1979.47
1967-09-21;2174.48
1967-09-22;2308.27
1967-09-23;2584.73
1967-09-24;2872.75
1967-09-25;3279.39
1967-09-26;3325.8
1967-09-27;3217.87
1967-09-28;2584.73
1967-09-29;2154.67
1967-09-30;1773.0
1967-10-01;1409.12
1967-10-02;1308.98
1967-10-03;1212.09
1967-10-04;1434.66
1967-10-05;1619.03
1967-10-06;1809.9
1967-10-07;1979.47
1967-10-08;2301.51
1967-10-09;2335.39
1967-10-10;2288.01
1967-10-11;2194.36
1967-10-12;2043.71
1967-10-13;1828.46
1967-10-14;1629.86
1967-10-15;1450.08
1967-10-16;1368.68
1967-10-17;1424.42
1967-10-18;1619.03
1967-10-19;1816.08
1967-10-20;1928.63
1967-10-21;1998.66
1967-10-22;1966.71
1967-10-23;1916.0
1967-10-24;1847.09
1967-10-25;1673.49
1967-10-26;1512.48
1967-10-27;1338.68
1967-10-28;1155.53
1967-10-29;1059.41
1967-10-30;1001.75
1967-10-31;841.371
1967-11-01;857.674
1967-11-02;769.71
1967-11-03;1104.73
1967-11-04;1193.11
1967-11-05;1308.98
1967-11-06;1348.65
1967-11-07;1313.91
1967-11-08;1193.11
1967-11-09;1081.96
1967-11-10;949.781
1967-11-11;809.177
1967-11-12;697.118
1967-11-13;671.17
1967-11-14;656.537
1967-11-15;627.696
1967-11-16;585.503
1967-11-17;527.943
1967-11-18;460.47
1967-11-19;408.832
1967-11-20;376.861
1967-11-21;354.329
1967-11-22;321.678
1967-11-23;290.418
1967-11-24;260.567
1967-11-25;253.327
1967-11-26;248.55
1967-11-27;232.145
1967-11-28;218.475
1967-11-29;214.0
1967-11-30;209.565
1967-12-01;207.363
1967-12-02;214.0
1967-12-03;253.327
1967-12-04;343.292
1967-12-05;417.749
1967-12-06;435.835
1967-12-07;408.832
1967-12-08;359.905
1967-12-09;316.371
1967-12-10;280.31
1967-12-11;248.55
1967-12-12;229.841
1967-12-13;209.565
1967-12-14;196.505
1967-12-15;179.668
1967-12-16;159.557
1967-12-17;146.105
1967-12-18;140.499
1967-12-19;134.99
1967-12-20;129.578
1967-12-21;126.023
1967-12-22;126.023
1967-12-23;120.773
1967-12-24;115.621
1967-12-25;102.367
1967-12-26;92.8931
1967-12-27;88.308
1967-12-28;86.8022
1967-12-29;80.893
1967-12-30;75.1672
1967-12-31;70.9942
1968-01-01;69.6264
1968-01-02;68.2704
1968-01-03;66.926
1968-01-04;65.5933
1968-01-05;64.2724
1968-01-06;61.6661
1968-01-07;64.2724
1968-01-08;69.6264
1968-01-09;68.2704
1968-01-10;66.926
1968-01-11;65.5933
1968-01-12;65.5933
1968-01-13;76.5814
1968-01-14;91.3534
1968-01-15;99.1643
1968-01-16;92.8931
1968-01-17;83.8248
1968-01-18;72.3736
1968-01-19;61.6661
1968-01-20;64.2724
1968-01-21;64.2724
1968-01-22;61.6661
1968-01-23;59.1071
1968-01-24;54.1323
1968-01-25;52.9187
1968-01-26;52.9187
1968-01-27;52.9187
1968-01-28;54.1323
1968-01-29;61.6661
1968-01-30;70.9942
1968-01-31;92.8931
1968-02-01;83.8248
1968-02-02;72.3736
1968-02-03;66.926
1968-02-04;62.9633
1968-02-05;59.1071
1968-02-06;56.5957
1968-02-07;56.5957
1968-02-08;60.3806
1968-02-09;64.2724
1968-02-10;66.926
1968-02-11;72.3736
1968-02-12;97.5797
1968-02-13;126.023
1968-02-14;175.562
1968-02-15;220.728
1968-02-16;196.505
1968-02-17;151.807
1968-02-18;122.512
1968-02-19;99.1643
1968-02-20;86.8022
1968-02-21;78.0071
1968-02-22;70.9942
1968-02-23;64.2724
1968-02-24;59.1071
1968-02-25;54.1323
1968-02-26;51.7171
1968-02-27;49.3503
1968-02-28;49.3503
1968-02-29;48.1851
1968-03-01;47.0322
1968-03-02;45.8915
1968-03-03;44.7631
1968-03-04;42.5434
1968-03-05;41.4521
1968-03-06;40.3732
1968-03-07;42.5434
1968-03-08;44.7631
1968-03-09;42.5434
1968-03-10;42.5434
1968-03-11;40.3732
1968-03-12;40.3732
1968-03-13;39.3069
1968-03-14;38.2531
1968-03-15;82.3532
1968-03-16;120.773
1968-03-17;138.652
1968-03-18;136.816
1968-03-19;129.578
1968-03-20;232.145
1968-03-21;354.329
1968-03-22;290.418
1968-03-23;241.459
1968-03-24;207.363
1968-03-25;171.498
1968-03-26;155.661
1968-03-27;147.995
1968-03-28;146.105
1968-03-29;209.565
1968-03-30;290.418
1968-03-31;316.371
1968-04-01;332.408
1968-04-02;348.791
1968-04-03;332.408
1968-04-04;295.53
1968-04-05;275.315
1968-04-06;265.444
1968-04-07;255.73
1968-04-08;241.459
1968-04-09;225.265
1968-04-10;209.565
1968-04-11;192.234
1968-04-12;171.498
1968-04-13;151.807
1968-04-14;138.652
1968-04-15;129.578
1968-04-16;126.023
1968-04-17;119.045
1968-04-18;117.328
1968-04-19;117.328
1968-04-20;122.512
1968-04-21;133.175
1968-04-22;147.995
1968-04-23;173.525
1968-04-24;188.004
1968-04-25;179.668
1968-04-26;159.557
1968-04-27;144.226
1968-04-28;165.48
1968-04-29;200.818
1968-04-30;246.176
1968-05-01;290.418
1968-05-02;321.678
1968-05-03;321.678
1968-05-04;292.969
1968-05-05;275.315
1968-05-06;236.782
1968-05-07;214.0
1968-05-08;200.818
1968-05-09;188.004
1968-05-10;175.562
1968-05-11;159.557
1968-05-12;165.48
1968-05-13;190.114
1968-05-14;222.991
1968-05-15;246.176
1968-05-16;239.115
1968-05-17;280.31
1968-05-18;290.418
1968-05-19;265.444
1968-05-20;250.933
1968-05-21;225.265
1968-05-22;196.505
1968-05-23;167.476
1968-05-24;155.661
1968-05-25;144.226
1968-05-26;142.357
1968-05-27;142.357
1968-05-28;147.995
1968-05-29;161.521
1968-05-30;179.668
1968-05-31;200.818
1968-06-01;241.459
1968-06-02;258.144
1968-06-03;260.567
1968-06-04;255.73
1968-06-05;248.55
1968-06-06;248.55
1968-06-07;248.55
1968-06-08;241.459
1968-06-09;227.548
1968-06-10;222.991
1968-06-11;250.933
1968-06-12;241.459
1968-06-13;232.145
1968-06-14;229.841
1968-06-15;243.813
1968-06-16;250.933
1968-06-17;243.813
1968-06-18;236.782
1968-06-19;227.548
1968-06-20;218.475
1968-06-21;220.728
1968-06-22;227.548
1968-06-23;241.459
1968-06-24;255.73
1968-06-25;258.144
1968-06-26;248.55
1968-06-27;246.176
1968-06-28;246.176
1968-06-29;236.782
1968-06-30;220.728
1968-07-01;218.475
1968-07-02;232.145
1968-07-03;222.991
1968-07-04;209.565
1968-07-05;222.991
1968-07-06;243.813
1968-07-07;275.315
1968-07-08;321.678
1968-07-09;340.556
1968-07-10;340.556
1968-07-11;337.83
1968-07-12;337.83
1968-07-13;346.036
1968-07-14;357.112
1968-07-15;365.519
1968-07-16;400.0
1968-07-17;482.512
1968-07-18;544.601
1968-07-19;585.503
1968-07-20;678.54
1968-07-21;731.111
1968-07-22;817.174
1968-07-23;865.877
1968-07-24;865.877
1968-07-25;857.674
1968-07-26;849.505
1968-07-27;801.214
1968-07-28;738.761
1968-07-29;667.499
1968-07-30;624.131
1968-07-31;571.725
1968-08-01;518.057
1968-08-02;454.256
1968-08-03;402.934
1968-08-04;382.589
1968-08-05;351.555
1968-08-06;332.408
1968-08-07;316.371
1968-08-08;308.483
1968-08-09;290.418
1968-08-10;272.833
1968-08-11;255.73
1968-08-12;243.813
1968-08-13;232.145
1968-08-14;220.728
1968-08-15;209.565
1968-08-16;188.004
1968-08-17;169.482
1968-08-18;159.557
1968-08-19;167.476
1968-08-20;181.736
1968-08-21;229.841
1968-08-22;239.115
1968-08-23;229.841
1968-08-24;207.363
1968-08-25;185.905
1968-08-26;169.482
1968-08-27;163.495
1968-08-28;157.603
1968-08-29;149.895
1968-08-30;142.357
1968-08-31;140.499
1968-09-01;138.652
1968-09-02;136.816
1968-09-03;133.175
1968-09-04;126.023
1968-09-05;119.045
1968-09-06;115.621
1968-09-07;113.926
1968-09-08;112.242
1968-09-09;108.906
1968-09-10;105.614
1968-09-11;102.367
1968-09-12;99.1643
1968-09-13;96.0063
1968-09-14;105.614
1968-09-15;120.773
1968-09-16;151.807
1968-09-17;183.815
1968-09-18;207.363
1968-09-19;265.444
1968-09-20;382.589
1968-09-21;460.47
1968-09-22;561.486
1968-09-23;649.274
1968-09-24;693.385
1968-09-25;685.945
1968-09-26;671.17
1968-09-27;627.696
1968-09-28;613.489
1968-09-29;685.945
1968-09-30;693.385
1968-10-01;700.86
1968-10-02;697.118
1968-10-03;678.54
1968-10-04;649.274
1968-10-05;613.489
1968-10-06;997.371
1968-10-07;1095.6
1968-10-08;1146.22
1968-10-09;1091.04
1968-10-10;1231.21
1968-10-11;1333.71
1968-10-12;1358.65
1968-10-13;1260.13
1968-10-14;1136.94
1968-10-15;907.404
1968-10-16;761.921
1968-10-17;613.489
1968-10-18;498.532
1968-10-19;408.832
1968-10-20;368.34
1968-10-21;348.791
1968-10-22;329.711
1968-10-23;295.53
1968-10-24;265.444
1968-10-25;246.176
1968-10-26;236.782
1968-10-27;382.589
1968-10-28;551.328
1968-10-29;805.191
1968-10-30;971.286
1968-10-31;1091.04
1968-11-01;1146.22
1968-11-02;1155.53
1968-11-03;1100.16
1968-11-04;1019.34
1968-11-05;979.948
1968-11-06;966.968
1968-11-07;966.968
1968-11-08;958.358
1968-11-09;1054.92
1968-11-10;1240.82
1968-11-11;1409.12
1968-11-12;1560.03
1968-11-13;1695.5
1968-11-14;1828.46
1968-11-15;1897.11
1968-11-16;1928.63
1968-11-17;1922.31
1968-11-18;1816.08
1968-11-19;1706.55
1968-11-20;1465.57
1968-11-21;1260.13
1968-11-22;1091.04
1968-11-23;924.253
1968-11-24;746.446
1968-11-25;585.503
1968-11-26;460.47
1968-11-27;394.158
1968-11-28;337.83
1968-11-29;295.53
1968-11-30;250.933
1968-12-01;218.475
1968-12-02;192.234
1968-12-03;167.476
1968-12-04;151.807
1968-12-05;136.816
1968-12-06;119.045
1968-12-07;108.906
1968-12-08;97.5797
1968-12-09;86.8022
1968-12-10;78.0071
1968-12-11;72.3736
1968-12-12;64.2724
1968-12-13;61.6661
1968-12-14;55.358
1968-12-15;66.926
1968-12-16;75.1672
1968-12-17;96.0063
1968-12-18;103.985
1968-12-19;92.8931
1968-12-20;119.045
1968-12-21;300.682
1968-12-22;408.832
1968-12-23;558.091
1968-12-24;613.489
1968-12-25;558.091
1968-12-26;479.335
1968-12-27;438.882
1968-12-28;400.0
1968-12-29;374.011
1968-12-30;382.589
1968-12-31;388.355
1969-01-01;385.467
1969-01-02;371.171
1969-01-03;332.408
1969-01-04;319.019
1969-01-05;394.158
1969-01-06;945.505
1969-01-07;1308.98
1969-01-08;1581.38
1969-01-09;1785.27
1969-01-10;2069.62
1969-01-11;2201.0
1969-01-12;2187.72
1969-01-13;2121.81
1969-01-14;1992.26
1969-01-15;1816.08
1969-01-16;1533.53
1969-01-17;1155.01
1969-01-18;902.913
1969-01-19;671.294
1969-01-20;506.285
1969-01-21;379.466
1969-01-22;320.864
1969-01-23;266.671
1969-01-24;230.71
1969-01-25;201.431
1969-01-26;171.89
1969-01-27;155.95
1969-01-28;137.0
1969-01-29;122.631
1969-01-30;115.712
1969-01-31;115.712
1969-02-01;115.712
1969-02-02;133.341
1969-02-03;148.239
1969-02-04;148.239
1969-02-05;129.727
1969-02-06;115.712
1969-02-07;105.671
1969-02-08;108.973
1969-02-09;233.036
1969-02-10;307.558
1969-02-11;408.898
1969-02-12;408.898
1969-02-13;451.735
1969-02-14;461.161
1969-02-15;549.855
1969-02-16;881.752
1969-02-17;1136.09
1969-02-18;1540.51
1969-02-19;1762.99
1969-02-20;1880.38
1969-02-21;2014.99
1969-02-22;1990.23
1969-02-23;1898.51
1969-02-24;1711.77
1969-02-25;1476.38
1969-02-26;1276.37
1969-02-27;1155.01
1969-02-28;1003.12
1969-03-01;869.162
1969-03-02;747.717
1969-03-03;627.206
1969-03-04;536.279
1969-03-05;464.322
1969-03-06;420.944
1969-03-07;359.448
1969-03-08;312.85
1969-03-09;286.79
1969-03-10;247.204
1969-03-11;216.978
1969-03-12;197.084
1969-03-13;178.045
1969-03-14;161.846
1969-03-15;144.449
1969-03-16;133.341
1969-03-17;129.727
1969-03-18;129.727
1969-03-19;144.449
1969-03-20;180.118
1969-03-21;223.797
1969-03-22;276.649
1969-03-23;259.294
1969-03-24;247.204
1969-03-25;226.091
1969-03-26;219.24
1969-03-27;237.717
1969-03-28;242.44
1969-03-29;252.009
1969-03-30;237.717
1969-03-31;235.371
1969-04-01;259.294
1969-04-02;291.922
1969-04-03;334.42
1969-04-04;397.008
1969-04-05;439.303
1969-04-06;402.934
1969-04-07;379.466
1969-04-08;356.627
1969-04-09;331.689
1969-04-10;302.305
1969-04-11;261.742
1969-04-12;237.717
1969-04-13;223.797
1969-04-14;214.725
1969-04-15;214.725
1969-04-16;219.24
1969-04-17;219.24
1969-04-18;205.82
1969-04-19;192.779
1969-04-20;188.516
1969-04-21;188.516
1969-04-22;205.82
1969-04-23;237.717
1969-04-24;271.639
1969-04-25;271.639
1969-04-26;252.009
1969-04-27;242.44
1969-04-28;230.71
1969-04-29;216.978
1969-04-30;210.252
1969-05-01;210.252
1969-05-02;256.855
1969-05-03;420.944
1969-05-04;536.279
1969-05-05;638.103
1969-05-06;803.381
1969-05-07;902.913
1969-05-08;920.003
1969-05-09;911.44
1969-05-10;890.19
1969-05-11;807.424
1969-05-12;705.231
1969-05-13;634.461
1969-05-14;612.806
1969-05-15;649.084
1969-05-16;649.084
1969-05-17;605.662
1969-05-18;549.855
1969-05-19;512.884
1969-05-20;489.955
1969-05-21;587.965
1969-05-22;819.61
1969-05-23;907.172
1969-05-24;1025.52
1969-05-25;1034.54
1969-05-26;1003.12
1969-05-27;980.934
1969-05-28;941.564
1969-05-29;894.422
1969-05-30;873.35
1969-05-31;869.162
1969-06-01;877.546
1969-06-02;890.19
1969-06-03;877.546
1969-06-04;835.984
1969-06-05;787.295
1969-06-06;667.569
1969-06-07;587.965
1969-06-08;526.196
1969-06-09;470.672
1969-06-10;423.979
1969-06-11;399.966
1969-06-12;439.303
1969-06-13;1098.67
1969-06-14;1910.63
1969-06-15;2230.5
1969-06-16;2401.34
1969-06-17;2618.68
1969-06-18;2730.24
1969-06-19;2744.32
1969-06-20;2625.59
1969-06-21;2468.42
1969-06-22;2243.45
1969-06-23;1880.38
1969-06-24;1583.94
1969-06-25;1346.68
1969-06-26;1136.09
1969-06-27;920.003
1969-06-28;732.14
1969-06-29;641.754
1969-06-30;605.662
1969-07-01;577.459
1969-07-02;563.582
1969-07-03;549.855
1969-07-04;509.58
1969-07-05;458.009
1969-07-06;436.219
1969-07-07;420.944
1969-07-08;522.854
1969-07-09;563.582
1969-07-10;577.459
1969-07-11;587.965
1969-07-12;634.461
1969-07-13;701.424
1969-07-14;743.809
1969-07-15;747.717
1969-07-16;743.809
1969-07-17;739.91
1969-07-18;724.406
1969-07-19;697.625
1969-07-20;671.294
1969-07-21;641.754
1969-07-22;605.662
1969-07-23;549.855
1969-07-24;499.725
1969-07-25;451.735
1969-07-26;420.944
1969-07-27;382.366
1969-07-28;353.817
1969-07-29;328.968
1969-07-30;307.558
1969-07-31;286.79
1969-08-01;307.558
1969-08-02;402.934
1969-08-03;539.659
1969-08-04;682.524
1969-08-05;739.91
1969-08-06;716.708
1969-08-07;678.771
1969-08-08;645.414
1969-08-09;616.392
1969-08-10;580.952
1969-08-11;546.447
1969-08-12;549.855
1969-08-13;584.454
1969-08-14;627.206
1969-08-15;697.625
1969-08-16;763.439
1969-08-17;779.307
1969-08-18;759.495
1969-08-19;720.553
1969-08-20;697.625
1969-08-21;678.771
1969-08-22;649.084
1969-08-23;627.206
1969-08-24;705.231
1969-08-25;724.406
1969-08-26;693.836
1969-08-27;678.771
1969-08-28;671.294
1969-08-29;649.084
1969-08-30;598.555
1969-08-31;560.136
1969-09-01;519.521
1969-09-02;483.489
1969-09-03;454.867
1969-09-04;427.025
1969-09-05;394.06
1969-09-06;367.968
1969-09-07;339.913
1969-09-08;315.512
1969-09-09;297.093
1969-09-10;281.699
1969-09-11;271.639
1969-09-12;252.009
1969-09-13;233.036
1969-09-14;221.514
1969-09-15;208.031
1969-09-16;205.82
1969-09-17;208.031
1969-09-18;247.204
1969-09-19;489.955
1969-09-20;767.393
1969-09-21;873.35
1969-09-22;945.903
1969-09-23;972.123
1969-09-24;937.234
1969-09-25;856.653
1969-09-26;779.307
1969-09-27;701.424
1969-09-28;634.461
1969-09-29;536.279
1969-09-30;464.322
1969-10-01;417.918
1969-10-02;382.366
1969-10-03;365.118
1969-10-04;353.817
1969-10-05;337.161
1969-10-06;328.968
1969-10-07;318.183
1969-10-08;297.093
1969-10-09;266.671
1969-10-10;237.717
1969-10-11;212.483
1969-10-12;190.642
1969-10-13;173.931
1969-10-14;161.846
1969-10-15;150.15
1969-10-16;144.449
1969-10-17;135.165
1969-10-18;127.936
1969-10-19;120.884
1969-10-20;115.712
1969-10-21;124.388
1969-10-22;142.57
1969-10-23;150.15
1969-10-24;184.296
1969-10-25;228.396
1969-10-26;228.396
1969-10-27;205.82
1969-10-28;199.252
1969-10-29;201.431
1969-10-30;205.82
1969-10-31;210.252
1969-11-01;221.514
1969-11-02;219.24
1969-11-03;205.82
1969-11-04;194.926
1969-11-05;180.118
1969-11-06;194.926
1969-11-07;264.201
1969-11-08;526.196
1969-11-09;869.162
1969-11-10;1103.32
1969-11-11;1271.42
1969-11-12;1434.3
1969-11-13;1573.03
1969-11-14;1622.38
1969-11-15;1562.16
1969-11-16;1434.3
1969-11-17;1266.47
1969-11-18;1043.6
1969-11-19;869.162
1969-11-20;664.789
1969-11-21;530.325
1969-11-22;443.182
1969-11-23;377.628
1969-11-24;404.481
1969-11-25;457.311
1969-11-26;448.815
1969-11-27;409.931
1969-11-28;356.63
1969-11-29;343.728
1969-11-30;328.473
1969-12-01;301.163
1969-12-02;281.845
1969-12-03;262.993
1969-12-04;242.356
1969-12-05;217.971
1969-12-06;188.311
1969-12-07;166.126
1969-12-08;144.964
1969-12-09;130.239
1969-12-10;119.573
1969-12-11;126.647
1969-12-12;119.573
1969-12-13;112.648
1969-12-14;105.873
1969-12-15;112.648
1969-12-16;105.873
1969-12-17;109.241
1969-12-18;107.552
1969-12-19;105.873
1969-12-20;99.2508
1969-12-21;92.785
1969-12-22;95.9982
1969-12-23;95.9982
1969-12-24;102.542
1969-12-25;104.203
1969-12-26;102.542
1969-12-27;114.365
1969-12-28;123.092
1969-12-29;124.865
1969-12-30;124.865
1969-12-31;116.092
1970-01-01;107.552
1970-01-02;97.6196
1970-01-03;109.241
1970-01-04;133.866
1970-01-05;152.539
1970-01-06;162.201
1970-01-07;156.378
1970-01-08;156.378
1970-01-09;160.252
1970-01-10;184.203
1970-01-11;205.068
1970-01-12;211.483
1970-01-13;180.128
1970-01-14;154.454
1970-01-15;130.239
1970-01-16;112.648
1970-01-17;99.2508
1970-01-18;89.6115
1970-01-19;83.3852
1970-01-20;75.8329
1970-01-21;65.7026
1970-01-22;62.9056
1970-01-23;61.5237
1970-01-24;58.7933
1970-01-25;53.4683
1970-01-26;48.3285
1970-01-27;45.8297
1970-01-28;43.3792
1970-01-29;58.7933
1970-01-30;71.4272
1970-01-31;92.785
1970-02-01;123.092
1970-02-02;121.328
1970-02-03;233.38
1970-02-04;364.453
1970-02-05;709.229
1970-02-06;1147.11
1970-02-07;1264.61
1970-02-08;1249.04
1970-02-09;1228.39
1970-02-10;1187.49
1970-02-11;1112.21
1970-02-12;981.424
1970-02-13;794.812
1970-02-14;635.743
1970-02-15;524.341
1970-02-16;423.672
1970-02-17;346.294
1970-02-18;281.845
1970-02-19;240.1
1970-02-20;209.337
1970-02-21;213.638
1970-02-22;244.619
1970-02-23;265.324
1970-02-24;258.355
1970-02-25;240.1
1970-02-26;215.8
1970-02-27;200.83
1970-02-28;188.311
1970-03-01;176.085
1970-03-02;164.159
1970-03-03;144.964
1970-03-04;130.239
1970-03-05;116.092
1970-03-06;105.873
1970-03-07;99.2508
1970-03-08;117.828
1970-03-09;146.845
1970-03-10;176.085
1970-03-11;186.253
1970-03-12;178.102
1970-03-13;180.128
1970-03-14;192.451
1970-03-15;186.253
1970-03-16;186.253
1970-03-17;301.163
1970-03-18;548.424
1970-03-19;616.641
1970-03-20;635.743
1970-03-21;629.352
1970-03-22;619.81
1970-03-23;597.75
1970-03-24;569.815
1970-03-25;597.75
1970-03-26;626.166
1970-03-27;607.169
1970-03-28;579.073
1970-03-29;515.411
1970-03-30;451.641
1970-03-31;399.057
1970-04-01;372.338
1970-04-02;320.94
1970-04-03;330.998
1970-04-04;356.63
1970-04-05;367.075
1970-04-06;356.63
1970-04-07;333.53
1970-04-08;301.163
1970-04-09;272.36
1970-04-10;249.167
1970-04-11;228.939
1970-04-12;211.483
1970-04-13;194.534
1970-04-14;176.085
1970-04-15;178.102
1970-04-16;172.077
1970-04-17;160.252
1970-04-18;152.539
1970-04-19;144.964
1970-04-20;135.694
1970-04-21;130.239
1970-04-22;126.647
1970-04-23;123.092
1970-04-24;116.092
1970-04-25;112.648
1970-04-26;116.092
1970-04-27;137.53
1970-04-28;148.734
1970-04-29;156.378
1970-04-30;164.159
1970-05-01;176.085
1970-05-02;170.085
1970-05-03;164.159
1970-05-04;202.945
1970-05-05;730.281
1970-05-06;1152.13
1970-05-07;1072.82
1970-05-08;1038.79
1970-05-09;1038.79
1970-05-10;939.204
1970-05-11;838.962
1970-05-12;734.52
1970-05-13;616.641
1970-05-14;536.334
1970-05-15;465.866
1970-05-16;390.971
1970-05-17;361.839
1970-05-18;429.214
1970-05-19;582.171
1970-05-20;755.848
1970-05-21;847.899
1970-05-22;847.899
1970-05-23;825.623
1970-05-24;794.812
1970-05-25;734.52
1970-05-26;671.307
1970-05-27;613.478
1970-05-28;582.171
1970-05-29;557.555
1970-05-30;500.651
1970-05-31;585.275
1970-06-01;635.743
1970-06-02;760.141
1970-06-03;920.663
1970-06-04;1029.15
1970-06-05;1029.15
1970-06-06;990.901
1970-06-07;948.526
1970-06-08;962.573
1970-06-09;971.982
1970-06-10;929.916
1970-06-11;803.57
1970-06-12;847.899
1970-06-13;967.273
1970-06-14;1058.19
1970-06-15;1172.29
1970-06-16;1380.96
1970-06-17;1659.42
1970-06-18;1901.79
1970-06-19;1938.29
1970-06-20;2363.22
1970-06-21;2523.01
1970-06-22;2889.56
1970-06-23;2826.01
1970-06-24;2756.02
1970-06-25;2693.59
1970-06-26;2693.59
1970-06-27;2790.93
1970-06-28;2932.22
1970-06-29;3083.38
1970-06-30;3025.46
1970-07-01;2996.66
1970-07-02;2953.64
1970-07-03;2811.96
1970-07-04;2686.68
1970-07-05;2509.54
1970-07-06;2323.89
1970-07-07;2194.58
1970-07-08;2068.07
1970-07-09;1968.9
1970-07-10;1871.57
1970-07-11;1799.79
1970-07-12;1711.56
1970-07-13;1602.21
1970-07-14;1490.05
1970-07-15;1359.52
1970-07-16;1233.54
1970-07-17;1117.17
1970-07-18;934.556
1970-07-19;825.623
1970-07-20;674.575
1970-07-21;626.166
1970-07-22;588.385
1970-07-23;548.424
1970-07-24;518.382
1970-07-25;491.87
1970-07-26;465.866
1970-07-27;471.6
1970-07-28;533.326
1970-07-29;560.611
1970-07-30;777.404
1970-07-31;967.273
1970-08-01;1019.53
1970-08-02;1107.26
1970-08-03;1192.58
1970-08-04;1285.48
1970-08-05;1607.89
1970-08-06;1799.79
1970-08-07;1981.2
1970-08-08;2030.67
1970-08-09;2055.57
1970-08-10;2118.33
1970-08-11;2181.8
1970-08-12;2297.81
1970-08-13;2389.58
1970-08-14;2455.95
1970-08-15;2336.97
1970-08-16;2105.73
1970-08-17;1835.55
1970-08-18;1613.59
1970-08-19;1391.73
1970-08-20;1152.13
1970-08-21;939.204
1970-08-22;773.075
1970-08-23;684.412
1970-08-24;648.594
1970-08-25;655.055
1970-08-26;668.045
1970-08-27;668.045
1970-08-28;626.166
1970-08-29;585.275
1970-08-30;548.424
1970-08-31;509.489
1970-09-01;465.866
1970-09-02;429.214
1970-09-03;388.289
1970-09-04;364.453
1970-09-05;341.168
1970-09-06;328.473
1970-09-07;315.953
